,Res_Total,Load Total,Hydro Total,Date,sum_imports,sum_exports
2091,905.0,5521.0,959.0,2021-02-12 23:00:00+01:00,927.0,347.0
2092,895.0,5104.0,959.0,2021-02-13 00:00:00+01:00,907.0,347.0
2093,800.0,4739.0,963.0,2021-02-13 01:00:00+01:00,457.0,347.0
2094,800.0,4698.0,963.0,2021-02-13 02:00:00+01:00,477.0,347.0
2095,820.0,4533.5,963.0,2021-02-13 04:00:00+01:00,477.0,347.0
2096,900.0,4436.5,899.0,2021-02-13 05:00:00+01:00,517.0,357.0
2097,940.0,4590.0,963.0,2021-02-13 06:00:00+01:00,732.0,347.0
2098,990.0,4892.0,963.0,2021-02-13 07:00:00+01:00,1102.0,347.0
2099,1110.0,5612.0,995.0,2021-02-13 08:00:00+01:00,1112.0,347.0
2100,1260.0,6489.5,1767.0,2021-02-13 09:00:00+01:00,997.0,347.0
2101,1340.0,7040.5,2099.0,2021-02-13 10:00:00+01:00,982.0,357.0
2102,1340.0,7382.5,1600.0,2021-02-13 11:00:00+01:00,972.0,357.0
2103,1330.0,7572.5,1715.0,2021-02-13 12:00:00+01:00,977.0,357.0
2104,1310.0,7589.0,1738.0,2021-02-13 13:00:00+01:00,947.0,347.0
