Date,Res_Total,Load Total,Hydro Total,sum_imports,sum_exports,DEH,HERON,ELPEDISON,MYTILINEOS,SMP
2021-03-17 18:00:00+01:00,1575.0,6210.5,130.0,1122.0,347.0,2697.0,15.0,656.3299999999999,543.9,61.54
2021-03-17 19:00:00+01:00,1530.0,6867.5,467.0,1107.0,347.0,2712.0,15.0,738.125,543.9,76.09
2021-03-17 20:00:00+01:00,1515.0,6929.0,663.0,1127.0,347.0,2697.0,15.0,629.57,523.8,84.13
2021-03-17 21:00:00+01:00,1490.0,6570.5,286.0,1107.0,347.0,2539.73,15.0,500.0,430.77,69.28
2021-03-17 22:00:00+01:00,1440.0,5929.5,106.0,1122.0,347.0,2246.5,15.0,582.75,428.75,58.57
2021-03-17 23:00:00+01:00,1385.0,5550.0,26.0,1067.0,347.0,1904.2,15.0,598.4,427.9,54.95
2021-03-18 00:00:00+01:00,1320.0,5129.5,0.0,927.0,347.0,2156.7,9.9,440.0,247.9,50.19
2021-03-18 01:00:00+01:00,1330.0,4544.5,0.0,492.0,347.0,2255.6,5.0,440.0,127.9,58.26
2021-03-18 02:00:00+01:00,1260.0,4479.5,0.0,487.0,347.0,2122.6,5.0,440.0,127.9,58.26
2021-03-18 04:00:00+01:00,1190.0,4359.5,0.0,477.0,347.0,2121.99,5.0,440.0,127.9,54.95
2021-03-18 05:00:00+01:00,1030.0,4400.0,0.0,507.0,347.0,2282.48,5.0,437.98,127.9,56.26
2021-03-18 06:00:00+01:00,965.0,4774.5,26.0,827.0,347.0,2397.85,15.0,432.59,162.9,60.9
2021-03-18 07:00:00+01:00,1130.0,5369.5,86.0,1077.0,347.0,2486.48,15.0,522.0799999999999,332.9,67.93
2021-03-18 08:00:00+01:00,1555.0,6058.5,206.0,1032.0,347.0,2599.71,17.21,530.6800000000001,377.9,79.15
2021-03-18 09:00:00+01:00,2090.0,6458.5,206.0,947.0,347.0,2644.04,15.0,510.56,347.9,82.46
2021-03-18 10:00:00+01:00,2555.0,6650.5,173.0,912.0,357.0,2514.9300000000003,15.0,495.3,347.9,75.0
2021-03-18 11:00:00+01:00,2820.0,6814.5,109.0,927.0,347.0,2747.58,15.0,491.11,422.31000000000006,69.51
2021-03-18 12:00:00+01:00,2940.0,6799.0,73.0,932.0,347.0,2681.03,15.0,480.0,410.47,68.0
2021-03-18 13:00:00+01:00,2875.0,6657.5,73.0,892.0,347.0,2815.51,15.0,475.0,408.99,64.0
2021-03-18 14:00:00+01:00,2620.0,6297.5,116.0,877.0,347.0,2877.73,15.0,484.42,415.17,63.5
2021-03-18 15:00:00+01:00,2250.0,6173.0,0.0,902.0,357.0,2884.1800000000003,15.0,544.11,407.9,65.59
2021-03-18 16:00:00+01:00,1815.0,5921.5,60.0,917.0,347.0,2856.56,30.56,555.25,407.9,69.08
2021-03-18 17:00:00+01:00,1405.0,5826.0,60.0,1052.0,357.0,2928.65,15.0,586.5799999999999,447.9,73.09
2021-03-18 18:00:00+01:00,1165.0,6309.0,190.0,1157.0,347.0,3010.94,15.0,598.35,447.9,87.0
2021-03-18 19:00:00+01:00,1110.0,6892.5,310.0,1112.0,347.0,2930.6800000000003,15.0,601.99,447.9,95.95
2021-03-18 20:00:00+01:00,1130.0,6839.0,526.0,1177.0,347.0,2865.48,17.98,586.5799999999999,447.9,98.71
2021-03-18 21:00:00+01:00,1215.0,6438.5,216.0,1142.0,347.0,2730.6800000000003,15.0,568.69,427.9,87.0
2021-03-18 22:00:00+01:00,1325.0,5830.5,86.0,1132.0,347.0,2584.36,15.0,553.97,447.9,77.93
2021-03-18 23:00:00+01:00,1410.0,5551.5,26.0,1127.0,347.0,2536.045,15.0,531.495,447.46,65.43
2021-03-19 00:00:00+01:00,1530.0,5127.0,0.0,1047.0,347.0,2369.45,9.9,378.75,247.9,60.8
2021-03-19 01:00:00+01:00,1175.0,4570.0,0.0,467.0,357.0,2517.94,5.0,240.0,127.9,53.64
2021-03-19 02:00:00+01:00,1180.0,4512.5,0.0,487.0,357.0,2428.57,5.0,210.0,127.9,52.93
2021-03-19 04:00:00+01:00,1160.0,4368.5,0.0,487.0,357.0,2389.1,5.0,240.0,127.9,50.06
2021-03-19 05:00:00+01:00,1090.0,4446.0,0.0,542.0,357.0,2378.1,5.0,362.5,242.9,50.06
2021-03-19 06:00:00+01:00,1035.0,4775.5,126.0,847.0,357.0,2490.78,15.0,458.2,385.9500000000001,53.64
2021-03-19 07:00:00+01:00,1165.0,5285.0,221.0,1122.0,357.0,2627.85,15.0,541.85,386.83,61.82
2021-03-19 08:00:00+01:00,1480.0,5915.5,328.0,1072.0,347.0,2687.4,15.0,523.7,384.4,65.02
2021-03-19 09:00:00+01:00,1910.0,6402.5,344.0,1017.0,347.0,2617.7,15.0,520.0,385.33,63.37
2021-03-19 10:00:00+01:00,2325.0,6647.5,344.0,917.0,357.0,2647.55,15.0,486.19,378.76,63.0
2021-03-19 11:00:00+01:00,2565.0,6705.5,167.0,922.0,357.0,2690.79,15.0,520.37,378.83,59.62
2021-03-19 12:00:00+01:00,2625.0,6711.0,128.0,927.0,347.0,2724.46,15.0,487.0,378.71,60.15
2021-03-19 13:00:00+01:00,2530.0,6693.0,128.0,942.0,347.0,2754.51,15.0,493.26,378.73,59.2
2021-03-19 14:00:00+01:00,2320.0,6398.5,131.0,912.0,347.0,2776.12,15.0,550.0,378.94,59.38
2021-03-19 15:00:00+01:00,1965.0,6338.5,15.0,1007.0,347.0,2730.02,15.0,511.1,379.09,61.0
2021-03-19 16:00:00+01:00,1505.0,6123.5,15.0,1007.0,347.0,2795.36,15.0,530.0,379.34,62.11
2021-03-19 17:00:00+01:00,1015.0,5922.5,115.0,1107.0,387.0,2828.08,15.0,562.4,393.4500000000001,64.0
2021-03-19 18:00:00+01:00,735.0,6310.0,160.0,1192.0,347.0,2997.81,15.0,594.9200000000001,440.59,67.89
2021-03-19 19:00:00+01:00,685.0,6915.5,430.0,1162.0,347.0,2842.2200000000003,15.0,584.24,436.35,84.92
2021-03-19 20:00:00+01:00,655.0,6865.5,865.0,1232.0,347.0,2817.46,15.0,550.02,431.46,74.24
2021-03-19 21:00:00+01:00,645.0,6473.0,441.0,1187.0,347.0,2661.05,15.0,520.0,408.83,66.4
2021-03-19 22:00:00+01:00,635.0,5875.0,186.0,1167.0,357.0,2540.48,15.0,545.0,411.78,63.0
2021-03-19 23:00:00+01:00,625.0,5537.0,86.0,1092.0,347.0,2577.625,15.0,528.045,427.9,60.64
2021-03-20 00:00:00+01:00,605.0,5127.0,0.0,997.0,357.0,2576.23,9.9,436.0,292.9,60.11
2021-03-20 01:00:00+01:00,475.0,4832.5,30.0,467.0,357.0,2514.1000000000004,5.0,436.0,287.9,64.67
2021-03-20 02:00:00+01:00,465.0,4737.0,30.0,467.0,357.0,2416.1,5.0,436.0,287.9,63.37
2021-03-20 04:00:00+01:00,445.0,4586.0,15.0,477.0,357.0,2318.6,5.0,436.0,287.9,53.56
2021-03-20 05:00:00+01:00,490.0,4484.5,15.0,497.0,357.0,2312.3,5.0,436.0,307.70000000000005,53.56
2021-03-20 06:00:00+01:00,550.0,4602.0,41.0,862.0,357.0,2356.5950000000003,15.0,436.0,319.9,58.3
2021-03-20 07:00:00+01:00,675.0,4866.5,41.0,1132.0,357.0,2555.1,15.0,433.0,351.9,58.3
2021-03-20 08:00:00+01:00,830.0,5451.0,211.0,1082.0,357.0,2780.69,15.0,581.11,396.8,63.37
2021-03-20 09:00:00+01:00,1000.0,6109.5,226.0,1037.0,357.0,2937.84,36.34,577.5899999999999,392.53,71.11
2021-03-20 10:00:00+01:00,1150.0,6523.5,156.0,977.0,357.0,2924.8,28.8,580.11,377.9,70.59
2021-03-20 11:00:00+01:00,1265.0,6787.5,29.0,982.0,357.0,2928.26,15.0,563.86,369.46,73.11
2021-03-20 12:00:00+01:00,1335.0,6935.0,90.0,992.0,347.0,2903.84,15.0,555.9,364.71,68.11
2021-03-20 13:00:00+01:00,1345.0,6926.5,90.0,947.0,347.0,2681.53,15.0,528.5,353.06,67.11
2021-03-20 14:00:00+01:00,1320.0,6595.5,131.0,947.0,347.0,2769.24,15.0,531.7,353.22,63.17
2021-03-20 15:00:00+01:00,1260.0,6553.0,15.0,1017.0,347.0,2915.58,15.0,544.1800000000001,356.03,63.49
2021-03-20 16:00:00+01:00,1145.0,6391.0,15.0,997.0,357.0,2905.04,15.0,550.9,359.26,65.28
2021-03-20 17:00:00+01:00,1000.0,6187.0,30.0,1072.0,407.0,2737.39,15.0,577.12,377.14,65.96
2021-03-20 18:00:00+01:00,930.0,6541.5,110.0,1192.0,347.0,2771.24,15.0,585.4200000000001,426.35,69.73
2021-03-20 19:00:00+01:00,990.0,7005.0,400.0,1187.0,347.0,2821.7,15.0,592.1600000000001,427.9,74.42
2021-03-20 20:00:00+01:00,1065.0,6941.0,645.0,1197.0,347.0,2821.38,15.0,580.12,402.43,81.16
2021-03-20 21:00:00+01:00,1120.0,6590.0,256.0,1182.0,347.0,2746.71,15.0,539.05,381.51,69.73
2021-03-20 22:00:00+01:00,1155.0,6074.0,86.0,1202.0,347.0,2264.195,15.0,663.6949999999999,380.56,63.68
2021-03-20 23:00:00+01:00,1170.0,5673.5,56.0,1137.0,347.0,2286.21,15.0,526.71,398.6,60.85
2021-03-21 00:00:00+01:00,1145.0,5258.0,0.0,1077.0,357.0,2138.2,9.9,397.5,287.9,54.4
2021-03-21 01:00:00+01:00,1015.0,4601.5,0.0,497.0,357.0,2106.26,5.0,256.25,287.9,53.08
2021-03-21 02:00:00+01:00,1015.0,4503.5,0.0,497.0,357.0,2073.0,5.0,210.0,287.9,51.65
2021-03-21 04:00:00+01:00,995.0,4340.0,0.0,497.0,357.0,1775.75,5.0,225.0,344.75,50.44
2021-03-21 05:00:00+01:00,975.0,4232.0,0.0,527.0,357.0,1815.0,5.0,225.0,333.52,49.33
2021-03-21 06:00:00+01:00,970.0,4319.0,26.0,887.0,357.0,1815.0,15.0,224.755,304.655,52.77
2021-03-21 07:00:00+01:00,1075.0,4450.0,44.0,1167.0,357.0,1785.865,15.0,217.5,336.265,52.13
2021-03-21 08:00:00+01:00,1220.0,4887.0,198.0,1187.0,357.0,1782.3,15.0,225.0,312.9,52.0
2021-03-21 09:00:00+01:00,1380.0,5401.0,258.0,1157.0,357.0,2048.04,51.0,217.5,328.44000000000005,51.58
2021-03-21 10:00:00+01:00,1525.0,5859.0,186.0,1112.0,357.0,2028.74,60.0,225.0,327.9,52.26
2021-03-21 11:00:00+01:00,1655.0,6246.5,76.0,1122.0,357.0,2081.63,97.0,225.0,312.9,51.65
2021-03-21 12:00:00+01:00,1765.0,6322.0,135.0,1097.0,347.0,2319.025,199.0,157.5,292.9,51.65
2021-03-21 13:00:00+01:00,1905.0,6162.0,135.0,1107.0,347.0,1719.38,304.85,0.0,310.75,53.32
2021-03-21 14:00:00+01:00,1935.0,5676.5,116.0,1097.0,347.0,1646.09,350.35,0.0,310.25,48.74
2021-03-21 15:00:00+01:00,1885.0,5531.0,0.0,1147.0,347.0,1702.37,378.0,40.0,317.6,44.4
2021-03-21 16:00:00+01:00,1740.0,5382.0,0.0,1187.0,357.0,1780.595,278.0,167.5,312.9,47.51
2021-03-21 17:00:00+01:00,1595.0,5279.0,0.0,1222.0,397.0,2062.665,358.0,400.0,327.9,50.73
2021-03-21 18:00:00+01:00,1535.0,5708.0,110.0,1277.0,347.0,2167.5,437.0,570.31,407.9,60.6
2021-03-21 19:00:00+01:00,1565.0,6283.5,305.0,1297.0,347.0,2242.96,358.0,545.0,407.9,69.0
2021-03-21 20:00:00+01:00,1615.0,6488.0,740.0,1302.0,347.0,2525.445,245.085,628.53,412.94000000000005,54.86
2021-03-21 21:00:00+01:00,1655.0,6314.0,256.0,1282.0,347.0,2536.75,20.9,585.95,407.9,69.9
2021-03-21 22:00:00+01:00,1675.0,5863.0,86.0,1282.0,347.0,2224.56,19.06,681.0,427.9,63.12
2021-03-21 23:00:00+01:00,1710.0,5447.5,86.0,1222.0,347.0,1914.3,15.0,681.3,427.9,55.0
2021-03-22 00:00:00+01:00,1745.0,5026.5,0.0,1172.0,357.0,2334.57,9.9,395.0,247.9,50.47
2021-03-22 01:00:00+01:00,1165.0,4363.0,0.0,507.0,357.0,2324.2,5.0,345.0,127.9,49.55
2021-03-22 02:00:00+01:00,1205.0,4303.0,0.0,507.0,357.0,2384.55,5.0,230.05,127.9,48.74
2021-03-22 04:00:00+01:00,1265.0,4204.0,0.0,497.0,357.0,2076.76,5.0,295.0,127.9,47.01
2021-03-22 05:00:00+01:00,1325.0,4283.5,0.0,552.0,357.0,2027.41,5.0,279.0,242.9,47.4
2021-03-22 06:00:00+01:00,1345.0,4685.0,26.0,852.0,357.0,2161.1800000000003,10.0,438.9,343.48,50.56
2021-03-22 07:00:00+01:00,1485.0,5471.5,44.0,1227.0,357.0,2105.05,10.0,629.61,316.4,67.68
2021-03-22 08:00:00+01:00,1785.0,6079.5,226.0,1282.0,357.0,2155.13,10.0,631.63,437.9,76.39
2021-03-22 09:00:00+01:00,2225.0,6472.5,286.0,1177.0,347.0,2147.815,10.0,573.7149999999999,417.97,77.45
2021-03-22 10:00:00+01:00,2670.0,6582.5,244.0,1222.0,347.0,2167.37,10.0,554.14,379.47,73.03
2021-03-22 11:00:00+01:00,2980.0,6593.5,114.0,1212.0,347.0,2183.14,10.0,475.8,331.005,65.46
2021-03-22 12:00:00+01:00,3145.0,6562.0,138.0,1272.0,347.0,2077.01,10.0,290.09000000000003,167.9,62.87
2021-03-22 13:00:00+01:00,3160.0,6416.5,138.0,1282.0,347.0,2154.57,10.0,225.03,127.9,63.76
2021-03-22 14:00:00+01:00,3050.0,6111.5,26.0,1217.0,347.0,2144.05,10.0,233.34,127.9,61.67
2021-03-22 15:00:00+01:00,2830.0,5993.0,0.0,1277.0,357.0,2266.27,10.0,231.6,127.9,62.59
2021-03-22 16:00:00+01:00,2485.0,5768.0,0.0,1277.0,347.0,2218.9300000000003,10.0,250.14,162.9,62.4
2021-03-22 17:00:00+01:00,2110.0,5643.5,35.0,1337.0,382.0,2372.755,11.0,444.5,356.025,64.46
2021-03-22 18:00:00+01:00,1855.0,6123.0,285.0,1302.0,347.0,2363.41,10.0,597.3299999999999,427.9,68.0
2021-03-22 19:00:00+01:00,1760.0,6714.5,602.0,1407.0,347.0,2613.5,14.42,616.56,447.46,75.5
2021-03-22 20:00:00+01:00,1680.0,6765.0,713.0,1327.0,347.0,2487.56,33.5,597.3299999999999,427.9,90.47
2021-03-22 21:00:00+01:00,1585.0,6628.0,236.0,1362.0,347.0,2416.16,15.0,548.86,388.01,75.0
2021-03-22 22:00:00+01:00,1485.0,6040.0,86.0,1382.0,347.0,2364.75,10.0,552.6,383.17,65.43
2021-03-22 23:00:00+01:00,1405.0,5659.0,86.0,1322.0,347.0,2223.735,10.0,490.0,451.645,60.8
2021-03-23 00:00:00+01:00,1355.0,5233.0,0.0,1217.0,357.0,1930.5,7.45,185.0,435.36,56.31
2021-03-23 01:00:00+01:00,1200.0,4365.0,0.0,497.0,357.0,1776.0,5.0,185.0,503.0,53.29
2021-03-23 02:00:00+01:00,1240.0,4315.0,0.0,497.0,347.0,1771.0,5.0,185.0,470.58,50.2
2021-03-23 04:00:00+01:00,1290.0,4203.0,0.0,492.0,357.0,1766.0,5.0,185.0,425.035,42.57
2021-03-23 05:00:00+01:00,1470.0,4284.5,0.0,527.0,347.0,1794.435,5.0,185.0,456.4,40.86
2021-03-23 06:00:00+01:00,1555.0,4607.0,0.0,782.0,347.0,2139.84,39.0,203.39,379.36,47.59
2021-03-23 07:00:00+01:00,1780.0,5252.5,26.0,1212.0,347.0,2334.36,10.0,275.82,381.82,61.6
2021-03-23 08:00:00+01:00,2115.0,5996.0,56.0,1267.0,347.0,2297.21,10.0,298.9,406.39,70.09
2021-03-23 09:00:00+01:00,2440.0,6502.5,46.0,1222.0,347.0,2327.56,10.0,185.0,378.74,72.66
2021-03-23 10:00:00+01:00,2720.0,6825.0,46.0,1277.0,357.0,2101.38,10.0,185.0,372.58,60.0
2021-03-23 11:00:00+01:00,2920.0,6984.5,44.0,1277.0,367.0,2087.835,10.0,138.75,365.6,53.27
2021-03-23 12:00:00+01:00,3045.0,7052.5,44.0,1192.0,377.0,2070.46,10.0,0.0,375.27,53.27
2021-03-23 13:00:00+01:00,3135.0,6994.5,68.0,1267.0,387.0,1832.0,96.8,0.0,322.44,56.1
2021-03-23 14:00:00+01:00,3130.0,6691.5,68.0,1237.0,397.0,1862.0,96.8,0.0,348.1,46.86
2021-03-23 15:00:00+01:00,3035.0,6608.5,146.0,1267.0,397.0,1867.5,96.8,0.0,311.32,45.7
2021-03-23 16:00:00+01:00,2845.0,6449.5,30.0,1127.0,397.0,2180.395,10.0,212.5,397.105,46.45
2021-03-23 17:00:00+01:00,2615.0,6305.0,80.0,1207.0,397.0,2359.95,10.0,390.0,428.18,53.27
2021-03-23 18:00:00+01:00,2455.0,6674.0,245.0,1212.0,397.0,2506.5,10.0,426.57,440.25,54.8
2021-03-23 19:00:00+01:00,2390.0,7093.5,400.0,1352.0,387.0,2513.0,10.0,532.46,463.04,71.4
2021-03-23 20:00:00+01:00,2350.0,7147.5,515.0,1222.0,387.0,2469.425,10.0,472.83,430.3200000000001,82.0
2021-03-23 21:00:00+01:00,2280.0,6868.0,506.0,1277.0,377.0,2206.59,10.0,470.0,414.41,66.78
2021-03-23 22:00:00+01:00,2170.0,6243.0,455.0,1342.0,367.0,2054.28,10.0,503.78,413.79,54.92
2021-03-23 23:00:00+01:00,2070.0,5828.0,226.0,1222.0,357.0,1900.55,10.0,492.5,453.9500000000001,54.76
2021-03-24 00:00:00+01:00,1980.0,5409.0,26.0,1192.0,347.0,1478.52,5.0,530.0,498.02,50.2
2021-03-24 01:00:00+01:00,2000.0,4642.0,100.0,537.0,362.0,1509.42,5.0,530.0,547.9,56.97
2021-03-24 02:00:00+01:00,1900.0,4579.5,100.0,542.0,347.0,1494.69,5.0,530.0,548.9,50.52
2021-03-24 04:00:00+01:00,1790.0,4441.0,100.0,507.0,357.0,1507.97,12.45,534.0,512.4,39.2
2021-03-24 05:00:00+01:00,1580.0,4487.5,180.0,517.0,347.0,1535.515,5.0,522.615,476.9,50.04
2021-03-24 06:00:00+01:00,1460.0,4848.0,206.0,747.0,347.0,1856.0,47.0,558.13,449.06000000000006,56.19
2021-03-24 07:00:00+01:00,1570.0,5612.5,266.0,1187.0,347.0,2166.87,47.0,619.73,511.9,64.97
2021-03-24 08:00:00+01:00,1935.0,6467.0,594.0,1232.0,347.0,2328.39,301.0,593.3299999999999,546.4,74.21
2021-03-24 09:00:00+01:00,2440.0,6972.0,624.0,1177.0,347.0,2178.3,305.0,525.0,511.4,70.25
2021-03-24 10:00:00+01:00,2900.0,7186.0,624.0,1137.0,347.0,2031.0,255.0,524.15,377.5750000000001,58.41
2021-03-24 11:00:00+01:00,3215.0,7238.5,332.0,1182.0,347.0,2084.0,255.0,525.0,400.79,53.09
2021-03-24 12:00:00+01:00,3415.0,7230.5,220.0,1162.0,347.0,2469.8500000000004,331.5,430.0,328.28,53.0
2021-03-24 13:00:00+01:00,3495.0,7097.0,220.0,1217.0,347.0,2625.1000000000004,280.0,430.0,327.9,53.09
2021-03-24 14:00:00+01:00,3390.0,6783.0,296.0,1187.0,347.0,2654.4300000000003,280.0,430.0,327.9,49.77
2021-03-24 15:00:00+01:00,3155.0,6655.0,180.0,1207.0,357.0,2812.78,387.5,430.0,377.9,51.79
2021-03-24 16:00:00+01:00,2720.0,6468.0,180.0,1157.0,352.0,2720.015,339.0,430.0,348.48,54.43
2021-03-24 17:00:00+01:00,2190.0,6290.5,602.0,1117.0,347.0,2930.88,376.5,463.67,380.43,53.19
2021-03-24 18:00:00+01:00,1780.0,6767.0,757.0,1102.0,347.0,2815.965,310.0,585.38,432.06000000000006,65.05
2021-03-24 19:00:00+01:00,1650.0,7363.0,837.0,1177.0,347.0,3012.61,434.11,658.27,432.52,72.86
2021-03-24 20:00:00+01:00,1655.0,7341.5,863.0,1147.0,347.0,2840.45,358.45,611.98,432.21,85.86
2021-03-24 21:00:00+01:00,1670.0,7008.5,733.0,1152.0,347.0,2833.635,347.135,506.53,409.69000000000005,73.58
2021-03-24 22:00:00+01:00,1650.0,6364.0,498.0,1192.0,347.0,2458.7,310.0,650.0,409.14,60.98
2021-03-24 23:00:00+01:00,1615.0,5976.0,498.0,1112.0,347.0,2512.64,310.0,617.0,419.4,58.5
2021-03-25 00:00:00+01:00,1530.0,5554.5,100.0,1067.0,347.0,2068.115,305.0,366.165,427.85,57.41
2021-03-25 01:00:00+01:00,1480.0,4980.5,100.0,507.0,357.0,2025.7,294.0,230.0,485.9,54.55
2021-03-25 02:00:00+01:00,1420.0,4840.5,100.0,502.0,347.0,1881.0,255.0,220.325,454.125,54.0
2021-03-25 04:00:00+01:00,1370.0,4677.0,100.0,477.0,357.0,1925.1,255.0,230.0,476.9,52.04
2021-03-25 05:00:00+01:00,1340.0,4563.0,180.0,467.0,347.0,2043.15,305.0,290.0,485.9,53.17
2021-03-25 06:00:00+01:00,1355.0,4651.5,206.0,757.0,347.0,2149.835,305.0,529.17,447.735,55.0
2021-03-25 07:00:00+01:00,1595.0,5140.5,398.0,1142.0,347.0,2279.79,301.94,575.06,485.9,62.5
2021-03-25 08:00:00+01:00,2090.0,5775.0,472.0,1102.0,347.0,2374.15,296.04,576.9100000000001,485.9,67.51
2021-03-25 09:00:00+01:00,2635.0,6236.0,488.0,1067.0,347.0,2353.68,300.52,531.4,485.9,67.79
2021-03-25 10:00:00+01:00,3045.0,6588.5,468.0,997.0,347.0,2369.2700000000004,302.13,525.0,485.9,60.96
2021-03-25 11:00:00+01:00,3200.0,6817.5,394.0,1012.0,347.0,2512.73,305.3,531.67,485.9,58.13
2021-03-25 12:00:00+01:00,3180.0,7094.5,220.0,987.0,347.0,2926.22,452.0,430.0,377.9,61.0
2021-03-25 13:00:00+01:00,3045.0,7026.0,220.0,1057.0,347.0,2916.53,290.0,430.0,330.47,57.59
2021-03-25 14:00:00+01:00,2740.0,6435.0,296.0,1017.0,347.0,2926.625,340.215,430.0,377.9,53.17
2021-03-25 15:00:00+01:00,2365.0,6200.5,180.0,1047.0,347.0,3005.05,426.05,436.4,349.5,57.47
2021-03-25 16:00:00+01:00,1910.0,6050.0,215.0,1002.0,347.0,2887.4,386.9,463.33,378.72,60.96
2021-03-25 17:00:00+01:00,1440.0,5870.0,375.0,962.0,347.0,2629.695,318.975,553.3299999999999,409.19000000000005,65.0
2021-03-25 18:00:00+01:00,1130.0,6276.0,667.0,987.0,347.0,2984.41,449.0,623.8,447.9,70.0
2021-03-25 19:00:00+01:00,1010.0,6860.5,947.0,1072.0,347.0,2964.0,376.52,630.5,477.9,88.0
2021-03-25 20:00:00+01:00,935.0,6891.0,988.0,1052.0,347.0,2846.325,367.325,619.23,430.13,93.0
2021-03-25 21:00:00+01:00,880.0,6551.0,813.0,1057.0,347.0,2626.75,305.0,573.3299999999999,409.27,82.29
2021-03-25 22:00:00+01:00,840.0,6059.5,533.0,1017.0,347.0,2451.925,315.0,677.425,419.6,71.0
2021-03-25 23:00:00+01:00,790.0,5699.0,498.0,927.0,347.0,2429.44,315.0,607.75,415.9,64.65
2021-03-26 00:00:00+01:00,750.0,5281.5,100.0,947.0,347.0,2315.405,305.0,529.695,327.9,60.96
2021-03-26 01:00:00+01:00,610.0,4604.0,100.0,467.0,357.0,2183.8,305.0,546.39,327.9,61.03
2021-03-26 02:00:00+01:00,570.0,4557.0,100.0,467.0,357.0,2265.11,305.0,415.29,321.1,62.48
2021-03-26 04:00:00+01:00,545.0,4389.5,100.0,452.0,357.0,2207.42,305.0,511.18,327.9,54.0
2021-03-26 05:00:00+01:00,525.0,4461.5,180.0,497.0,357.0,2223.28,305.0,552.29,327.9,60.96
2021-03-26 06:00:00+01:00,540.0,4837.0,206.0,727.0,347.0,2314.31,315.0,610.1600000000001,380.66,63.62
2021-03-26 07:00:00+01:00,820.0,5558.5,266.0,1022.0,347.0,2466.85,315.0,708.7,392.08,67.0
2021-03-26 08:00:00+01:00,1330.0,6381.5,340.0,1017.0,357.0,2456.42,315.0,690.69,402.52,70.42
2021-03-26 09:00:00+01:00,1895.0,6849.5,356.0,1007.0,357.0,2431.21,315.0,553.3299999999999,403.04,72.89
2021-03-26 10:00:00+01:00,2330.0,7034.0,356.0,917.0,347.0,2472.1800000000003,315.0,553.53,392.74,69.0
2021-03-26 11:00:00+01:00,2590.0,7111.5,294.0,927.0,347.0,2441.41,315.0,544.1700000000001,377.9,63.9
2021-03-26 12:00:00+01:00,2655.0,7110.5,220.0,947.0,347.0,2446.11,315.0,530.47,377.9,62.32
2021-03-26 13:00:00+01:00,2590.0,7034.5,220.0,1062.0,347.0,2531.0,315.0,510.3,377.9,60.0
2021-03-26 14:00:00+01:00,2340.0,6629.5,206.0,1027.0,347.0,2603.475,315.0,587.975,377.9,59.0
2021-03-26 15:00:00+01:00,1970.0,6474.0,218.0,1047.0,347.0,2554.75,315.0,527.9300000000001,391.9500000000001,61.0
2021-03-26 16:00:00+01:00,1515.0,6286.5,218.0,1072.0,347.0,2560.955,319.95500000000004,583.26,375.75,63.57
2021-03-26 17:00:00+01:00,1025.0,6096.5,403.0,987.0,357.0,2370.0,365.0,632.01,411.47,65.0
2021-03-26 18:00:00+01:00,700.0,6551.0,644.0,987.0,347.0,2689.7,365.0,633.05,484.75,76.61
2021-03-26 19:00:00+01:00,625.0,7153.5,885.0,1052.0,347.0,2709.08,365.0,634.05,490.46,99.47
2021-03-26 20:00:00+01:00,605.0,7107.5,926.0,1077.0,357.0,2644.22,365.0,635.02,463.26,100.91
2021-03-26 21:00:00+01:00,585.0,6804.5,813.0,1092.0,357.0,2486.76,315.0,635.01,411.22,82.71
2021-03-26 22:00:00+01:00,555.0,6299.0,523.0,1052.0,357.0,2389.59,315.0,760.0,413.37,74.99
2021-03-26 23:00:00+01:00,545.0,5899.0,482.0,1007.0,357.0,2276.0,315.0,625.52,419.4,61.0
2021-03-27 00:00:00+01:00,515.0,5478.5,100.0,1007.0,347.0,1752.17,345.0,348.75,407.9,58.0
2021-03-27 01:00:00+01:00,455.0,4866.5,100.0,467.0,357.0,1794.14,295.96,230.0,407.9,77.23
2021-03-27 02:00:00+01:00,435.0,4760.0,180.0,467.0,357.0,1773.04,298.37,230.0,407.9,58.31
2021-03-27 04:00:00+01:00,415.0,4589.5,180.0,467.0,357.0,1742.97,249.89,230.0,393.37,54.09
2021-03-27 05:00:00+01:00,390.0,4503.5,206.0,517.0,357.0,1713.125,284.85,157.5,364.025,53.4
2021-03-27 06:00:00+01:00,420.0,4596.5,206.0,767.0,347.0,1710.5,310.26,0.0,345.21000000000004,54.0
2021-03-27 07:00:00+01:00,705.0,4806.0,266.0,1042.0,347.0,1703.305,315.0,0.0,290.70500000000004,54.11
2021-03-27 08:00:00+01:00,1235.0,5333.0,366.0,1012.0,347.0,1764.49,314.2,0.0,167.9,59.47
2021-03-27 09:00:00+01:00,1810.0,5843.0,340.0,947.0,347.0,1783.4899999999998,311.0,0.0,127.9,58.31
2021-03-27 10:00:00+01:00,2260.0,6165.5,340.0,917.0,347.0,1849.73,312.13,0.0,127.9,57.33
2021-03-27 11:00:00+01:00,2535.0,6333.5,280.0,887.0,347.0,1936.0,395.35,0.0,127.9,57.19
2021-03-27 12:00:00+01:00,2650.0,6404.5,206.0,937.0,347.0,1875.8,325.82,0.0,127.9,54.0
2021-03-27 13:00:00+01:00,2605.0,6355.5,296.0,1012.0,347.0,1763.18,290.0,0.0,127.9,51.93
2021-03-27 14:00:00+01:00,2395.0,6022.0,206.0,987.0,347.0,1888.395,271.395,95.0,197.9,49.67
